depth,table,x,cut_enc,color_enc,clarity_enc,log_price,log_carat
60.7,56.0,5.52,4,20,4,7.743269700829004,-0.4942963218147801
61.4,58.0,6.46,3,19,5,8.830981510952498,0.009950330853168092
62.1,57.0,5.13,4,18,7,7.578656850594762,-0.6539264674066639
59.4,59.0,6.87,3,20,6,9.363404747703019,0.131028262406404
63.8,54.0,4.48,1,19,2,6.505784060128229,-1.0498221244986778
60.1,60.0,6.81,3,17,2,8.473868066677865,0.131028262406404
62.3,58.0,5.78,2,21,2,7.980365765111246,-0.2876820724517809
63.5,59.0,6.35,2,22,1,8.365206834418355,0.0
62.7,55.0,4.09,2,17,5,6.056784013228625,-1.3470736479666092
62.3,58.0,6.79,2,18,2,8.785998208098329,0.20701416938432612
61.1,56.0,4.87,4,19,6,7.118826249062078,-0.8675005677047231
59.2,56.0,6.63,3,21,2,8.640295388550221,0.01980262729617973
62.9,59.0,6.58,3,19,1,8.38958706681109,0.06765864847381486
61.6,58.0,6.57,3,21,6,9.295416544331301,0.009950330853168092
60.0,63.0,4.8,2,19,2,6.802394763324311,-0.916290731874155
62.0,59.0,6.45,3,18,4,8.616676469901188,0.02955880224154443
63.1,57.0,5.39,2,20,2,7.66105638236183,-0.527632742082372
62.6,55.0,6.49,3,19,2,8.506738733512378,0.03922071315328133
61.7,57.0,6.02,4,18,6,8.180320874773685,-0.18632957819149348
63.5,59.0,4.27,2,18,3,6.410174881966167,-1.2039728043259361
62.7,58.0,5.73,3,21,2,7.9561263512135,-0.342490308946776
62.8,59.0,4.38,2,19,6,6.7661917146603505,-1.1086626245216111
62.1,57.0,6.84,3,18,1,8.285261134068948,0.1823215567939546
60.9,56.0,5.8,2,20,1,7.618742377670413,-0.342490308946776
60.7,54.0,4.74,4,19,3,6.61338421837956,-0.941608539858445
62.7,60.0,6.36,3,22,4,8.98969370086056,0.0
60.9,57.0,7.22,4,18,7,9.303466349965667,0.3364722366212129
60.8,58.0,6.39,3,16,2,8.21932609390609,0.0
62.1,56.0,6.54,4,20,2,8.395251520610994,0.03922071315328133
62.5,59.0,7.27,2,17,1,8.909235279192261,0.412109650826833
61.9,56.0,4.87,4,20,5,7.1308988302963465,-0.843970070294529
61.1,58.0,7.03,3,17,4,8.641885635373555,0.25464221837358075
61.2,55.0,7.49,4,17,4,9.23853902633486,0.4382549309311553
61.9,58.0,7.58,3,18,1,9.129564061948894,0.494696241836107
62.5,56.0,4.45,4,22,3,6.879355804460439,-1.1394342831883648
61.6,55.0,5.09,4,21,3,7.392647520721623,-0.6931471805599453
60.0,62.0,4.21,4,20,5,6.368187186350492,-1.3093333199837622
61.2,56.0,6.5,4,17,3,8.59007183682881,0.02955880224154443
60.4,58.0,6.58,3,18,6,8.537387898701757,0.03922071315328133
62.1,58.0,5.96,3,19,4,8.105005537547246,-0.21072103131565253
61.2,59.0,4.37,3,22,3,6.848005274576363,-1.171182981502945
62.1,60.0,6.29,3,20,2,8.350902451694811,0.0
61.5,56.0,4.79,4,19,4,6.8679744089702925,-0.8915981192837836
62.2,55.0,4.57,4,20,1,6.1092475827643655,-1.0216512475319814
61.3,56.2,5.12,4,21,2,7.3783837129967145,-0.6931471805599453
62.7,57.0,5.79,2,19,2,7.87587915949631,-0.2613647641344075
62.2,60.0,6.4,2,22,1,8.431199478249262,0.009950330853168092
61.6,58.0,6.4,3,16,3,8.164225652265827,0.01980262729617973
63.4,57.0,4.23,1,17,2,5.976350909297934,-1.2039728043259361
61.8,58.0,5.66,2,18,3,7.769800996003896,-0.342490308946776
61.3,60.0,6.9,3,20,4,9.139810605785655,0.20701416938432612
61.2,56.0,4.44,4,19,4,6.71901315438526,-1.1394342831883648
63.8,60.0,6.35,1,19,6,8.872627365918836,0.0
62.2,58.0,6.54,2,21,1,8.549660381553739,0.08617769624105241
62.4,61.0,6.39,3,20,4,8.871645667501872,0.009950330853168092
61.2,56.0,5.24,4,22,3,7.45298232946546,-0.616186139423817
62.0,55.0,6.0,4,21,1,7.847371836159788,-0.21072103131565253
60.8,56.0,4.56,4,18,7,6.895682697747868,-1.0788096613719298
62.3,57.0,6.56,4,20,5,9.21642184229205,0.06765864847381486
61.5,56.0,4.64,4,21,6,7.072421900537371,-0.9942522733438669
61.9,58.0,6.44,2,19,4,8.808966881771273,0.01980262729617973
61.9,53.0,6.08,4,21,1,8.022568946988255,-0.18632957819149348
62.3,58.0,6.16,3,20,3,8.484256691169973,-0.10536051565782628
62.0,56.0,6.58,4,22,3,9.100413892597578,0.09531017980432493
60.8,56.0,5.14,2,22,3,7.471932078245122,-0.6931471805599453
63.0,54.0,5.15,4,21,2,7.264730177929867,-0.6539264674066639
60.0,58.0,7.36,3,16,1,8.736007384569218,0.3852624007906449
60.3,58.0,4.87,3,19,6,7.095893221097532,-0.843970070294529
61.0,57.0,4.88,3,22,2,6.900730664045173,-0.843970070294529
62.9,58.0,5.07,4,19,7,7.671360923190644,-0.6733445532637656
63.7,61.0,7.15,1,17,2,9.0173622349937,0.412109650826833
62.2,55.0,4.41,4,21,6,6.966967138613983,-1.1394342831883648
62.4,55.0,5.08,2,21,5,7.729735331385051,-0.6931471805599453
61.3,55.0,5.98,4,20,3,8.272059622210412,-0.2231435513142097
61.2,62.0,5.12,1,20,4,7.444248649496705,-0.6539264674066639
61.6,61.0,6.55,3,22,2,8.585038738311304,0.04879016416943204
63.3,60.0,6.42,2,18,3,8.566935283311052,0.01980262729617973
62.2,57.0,4.26,4,22,4,6.576469569048224,-1.2039728043259361
62.3,57.0,4.09,4,21,5,6.645090969505644,-1.3470736479666092
60.3,61.0,4.51,3,22,4,6.838405200847344,-1.1086626245216111
60.8,57.0,4.84,4,19,4,6.8679744089702925,-0.8915981192837836
61.2,56.0,5.19,4,20,2,7.186901020411631,-0.6733445532637656
63.8,56.0,4.24,1,19,5,6.561030665896573,-1.171182981502945
61.5,59.0,4.59,3,20,2,6.423246963533519,-0.9942522733438669
62.5,56.0,4.98,4,18,5,7.371489295214277,-0.7339691750802004
59.5,57.0,5.81,3,20,2,7.86172707782398,-0.35667494393873245
61.4,56.0,5.2,4,16,2,6.948897222313312,-0.6348782724359695
61.7,56.0,6.45,4,20,2,8.688116703257823,0.009950330853168092
58.8,57.3,5.42,2,21,1,7.232733136177615,-0.5621189181535413
61.0,59.0,5.67,2,22,2,7.786967002614872,-0.35667494393873245
58.9,59.0,7.14,3,22,1,8.633731007664188,0.23901690047049992
62.2,57.0,5.75,2,17,3,7.7702232041587855,-0.31471074483970024
61.2,59.0,5.75,3,20,1,7.491087593534876,-0.35667494393873245
62.3,57.0,5.72,2,20,2,7.8399193600125825,-0.3285040669720361
62.2,56.0,5.43,4,21,6,8.03398273468322,-0.4942963218147801
60.7,57.0,7.41,4,19,2,9.180293450623886,0.41871033485818504
62.2,57.0,4.27,4,17,2,6.226536669287466,-1.2039728043259361
61.8,59.0,6.11,1,21,1,8.227909837597483,-0.08338160893905101
63.0,57.0,4.41,4,18,2,6.413458957167357,-1.1086626245216111
61.9,53.5,4.66,4,22,4,6.890609120147166,-0.9675840262617056
59.4,63.0,5.42,2,21,6,7.850882664809852,-0.5447271754416722
59.9,59.0,4.73,3,19,6,6.9985096422506015,-0.941608539858445
62.3,56.0,5.33,4,22,2,7.503289630675082,-0.579818495252942
62.2,59.0,6.47,2,18,4,8.604471199523298,0.058268908123975824
62.8,54.0,6.92,4,19,3,9.07165285220229,0.23901690047049992
62.2,58.0,5.49,2,22,3,7.739359202689098,-0.4462871026284195
62.9,58.0,4.31,3,19,5,6.810142450115136,-1.171182981502945
62.5,56.0,4.42,4,19,3,6.579251212010101,-1.1394342831883648
61.7,56.0,4.07,2,19,6,6.263398262591624,-1.3862943611198906
62.5,57.0,5.22,2,16,2,6.872128101338986,-0.5978370007556204
61.9,55.0,4.28,4,18,3,6.206575926724928,-1.2039728043259361
62.1,56.0,6.83,4,21,2,8.981555940771887,0.1906203596086497
62.4,55.0,4.58,4,21,2,6.697034247666484,-1.0216512475319814
63.0,61.0,4.62,2,21,1,6.476972362889683,-0.941608539858445
61.6,58.0,4.63,3,20,6,7.090076835776092,-0.9675840262617056
62.2,56.0,4.25,4,17,5,6.20455776256869,-1.2039728043259361
61.5,56.0,5.8,4,18,1,7.664346632098617,-0.3285040669720361
61.7,60.0,6.78,3,21,1,8.372860820526318,0.13976194237515863
60.2,57.0,3.99,2,21,5,6.142037405587356,-1.4696759700589417
60.7,58.0,7.35,2,18,4,9.276221741089696,0.4054651081081644
63.7,58.0,6.36,1,21,1,8.46611040118692,0.009950330853168092
62.4,56.0,5.32,4,22,2,7.52131798019924,-0.5621189181535413
64.3,56.0,5.62,1,16,2,7.273786317844895,-0.35667494393873245
63.0,54.0,5.69,2,20,3,7.931644021454311,-0.3285040669720361
61.6,59.0,4.66,2,19,2,6.553933404025811,-0.916290731874155
63.6,57.0,4.53,1,18,2,6.499787040655854,-1.0216512475319814
61.3,56.0,4.64,4,22,3,7.024649030453636,-0.9942522733438669
59.5,57.0,4.77,2,21,7,7.259116128097101,-0.9675840262617056
60.6,59.0,6.49,3,19,1,8.289288323000317,0.009950330853168092
61.8,59.0,6.37,2,18,2,8.492080490601163,0.009950330853168092
61.1,62.0,6.61,3,19,1,8.351846738828245,0.058268908123975824
63.2,59.0,5.59,2,17,2,7.5443321080536885,-0.35667494393873245
63.0,53.0,6.24,4,19,2,8.366602832783736,-0.040821994520255166
60.9,58.0,5.88,3,20,1,7.729295674310482,-0.2876820724517809
61.9,56.0,5.16,4,18,2,7.001245622069476,-0.6539264674066639
59.4,60.0,6.47,2,20,2,8.509362612301048,0.0
61.3,59.0,5.65,3,20,2,7.500529485395295,-0.40047756659712525
60.8,59.0,4.62,3,18,4,6.697034247666484,-1.0216512475319814
63.8,57.0,4.72,1,21,4,7.037027614686276,-0.916290731874155
62.1,55.0,4.43,4,22,3,6.660575149839686,-1.1086626245216111
61.1,58.0,6.43,2,20,5,9.112176123188952,0.009950330853168092
60.8,58.0,5.19,2,19,1,6.975413927455952,-0.6348782724359695
62.8,55.0,5.73,4,21,1,7.796057974316123,-0.31471074483970024
62.2,57.0,4.81,4,17,6,6.807934943699926,-0.843970070294529
61.0,58.0,6.5,4,18,1,8.38022733634308,0.01980262729617973
62.3,60.0,7.29,4,19,1,9.09638749190015,0.43178241642553783
62.2,57.0,4.66,4,22,4,7.038783541388542,-0.9675840262617056
61.6,56.0,4.38,4,21,3,6.77078942390898,-1.171182981502945
61.5,54.0,4.69,2,20,2,6.492239835020471,-0.9675840262617056
62.0,57.0,6.45,4,19,4,8.870522545103873,0.02955880224154443
61.6,55.0,5.24,4,20,4,7.461640392208575,-0.6348782724359695
61.4,53.9,4.79,4,21,5,7.078341579557671,-0.8915981192837836
60.4,60.0,6.99,2,16,4,8.63550941823428,0.22314355131420976
61.3,57.0,7.36,4,17,0,8.629271094821588,0.4054651081081644
61.9,56.0,5.73,4,19,2,8.008698182988528,-0.342490308946776
62.7,56.0,6.65,4,19,3,8.855948534052018,0.12221763272424911
61.0,60.0,6.53,3,21,1,8.416709652837914,0.02955880224154443
62.0,54.4,5.44,4,18,7,7.798933310041217,-0.4942963218147801
61.7,56.0,4.36,4,21,5,6.952728644624869,-1.171182981502945
59.4,62.0,6.19,2,22,2,8.385032287813898,-0.10536051565782628
61.0,56.0,5.25,4,18,4,7.352441100243583,-0.616186139423817
61.1,57.0,6.62,4,20,5,9.079776001955066,0.058268908123975824
64.7,54.0,5.39,1,16,1,7.039660349862076,-0.4462871026284195
62.0,57.0,6.66,4,18,2,8.508959386489133,0.12221763272424911
63.9,54.0,4.52,1,20,4,6.807934943699926,-1.0216512475319814
62.5,58.0,4.26,3,20,3,6.405228458030842,-1.2039728043259361
60.4,56.0,5.38,4,19,3,7.5251007461258,-0.5978370007556204
60.1,59.0,7.47,3,16,4,8.994420665751292,0.4252677354043441
61.3,56.0,4.4,4,20,4,6.553933404025811,-1.1394342831883648
61.3,56.0,5.9,4,19,3,7.930925372483388,-0.2744368457017603
61.8,57.0,6.86,3,18,2,8.821142236331891,0.19885085874516517
62.7,56.0,4.48,4,22,2,6.688354713946762,-1.0788096613719298
59.8,59.0,5.16,3,19,3,7.122866658599083,-0.7133498878774648
61.6,56.0,4.65,4,21,4,6.828712071641684,-0.9675840262617056
59.7,58.0,3.97,2,22,6,6.126869184114185,-1.4696759700589417
61.7,56.0,5.3,4,19,5,7.647308832356238,-0.5621189181535413
62.4,57.0,4.47,4,21,1,6.1675164908883415,-1.0788096613719298
61.2,56.0,4.77,4,16,2,6.709304340258298,-0.916290731874155
61.7,59.0,6.5,4,22,3,8.98281222234415,0.04879016416943204
62.0,57.0,6.39,4,20,4,8.91798070997329,0.009950330853168092
60.4,61.0,6.28,3,19,1,8.124446855715847,-0.09431067947124129
60.6,57.0,4.51,4,18,7,6.8658910748834385,-1.1086626245216111
61.6,56.0,5.48,4,19,5,7.95892649305011,-0.4780358009429998
63.0,54.0,4.3,4,18,2,6.29156913955832,-1.2039728043259361
62.6,60.0,6.09,2,21,1,8.205764725234456,-0.10536051565782628
60.9,58.0,4.64,2,17,5,6.570882962339584,-0.9942522733438669
61.6,55.0,4.4,4,18,6,6.593044534142437,-1.1394342831883648
62.3,58.0,7.35,3,19,2,9.343209045050607,0.4252677354043441
60.3,60.6,4.7,1,19,3,6.610696044717759,-0.941608539858445
60.7,56.0,5.3,4,22,2,7.487733761436444,-0.616186139423817
62.6,59.0,5.24,4,22,4,7.682482446534506,-0.579818495252942
62.8,59.0,5.61,2,18,4,7.794823152179389,-0.342490308946776
62.1,58.0,6.78,4,18,1,8.75573753930647,0.1906203596086497
62.0,55.0,4.37,4,21,3,6.77078942390898,-1.171182981502945
61.3,56.0,6.43,4,20,1,8.382975849296429,0.0
61.9,63.0,5.27,1,21,6,7.715569534520208,-0.5447271754416722
62.8,55.0,6.43,4,21,1,8.4069317971587,0.01980262729617973
63.4,60.0,6.37,2,21,3,8.822764296703758,0.009950330853168092
60.8,58.0,3.98,2,21,3,5.996452088619021,-1.4696759700589417
59.9,61.0,5.9,1,22,1,7.840312983320164,-0.2876820724517809
62.1,54.0,4.47,4,19,4,6.74993119378857,-1.1086626245216111
62.4,59.0,4.56,2,20,2,6.423246963533519,-0.9942522733438669
62.6,53.1,5.08,4,20,6,7.6708948313621175,-0.6931471805599453
61.6,57.0,5.19,4,19,2,7.417580402414544,-0.6348782724359695
60.0,56.0,4.81,2,19,4,6.748759547491679,-0.916290731874155
61.2,57.0,7.34,2,20,2,9.3031929889908,0.4054651081081644
59.3,61.0,7.12,3,18,1,7.953318346560431,0.23901690047049992
62.0,59.0,6.84,2,20,4,9.213834261230438,0.20701416938432612
61.9,57.0,4.74,4,21,2,6.54534966033442,-0.916290731874155
58.8,59.0,6.55,2,20,3,8.746398334109042,0.009950330853168092
64.4,60.0,5.51,1,17,4,7.7279755421055585,-0.35667494393873245
61.7,56.0,6.42,4,17,6,8.608495349823023,0.009950330853168092
62.4,55.0,6.56,4,18,1,8.484669999710677,0.06765864847381486
61.0,56.6,4.4,4,18,2,6.154858094016418,-1.1394342831883648
61.2,60.0,5.97,3,21,2,7.976595409316577,-0.2231435513142097
61.9,54.0,4.91,4,19,1,6.5638555265321274,-0.7985076962177716
62.3,57.0,4.52,4,18,5,6.587550014824796,-1.0216512475319814
62.3,58.0,6.71,2,18,4,8.888204871455022,0.1906203596086497
61.9,55.0,5.22,4,19,4,7.43543801981455,-0.6348782724359695
62.3,57.0,7.85,3,18,1,9.351839934249883,0.62057648772511
60.1,59.0,6.75,3,17,1,8.229511118964457,0.0769610411361284
62.6,55.0,5.08,4,21,3,7.412160334945205,-0.6733445532637656
61.3,55.0,4.44,4,18,3,6.473890696352274,-1.1394342831883648
62.0,58.0,6.57,3,20,1,8.45531778769815,0.06765864847381486
62.5,59.0,4.39,2,22,3,6.523562306149512,-1.1086626245216111
61.3,58.0,4.37,3,20,6,6.8308742346461795,-1.1394342831883648
62.5,53.0,5.05,4,22,5,7.813995675002791,-0.6931471805599453
61.5,57.0,6.87,4,20,3,9.080573313917117,0.19885085874516517
62.1,56.0,5.92,4,16,3,7.903965634032166,-0.21072103131565253
60.0,58.0,6.91,3,17,1,8.514990767861038,0.1823215567939546
61.6,54.0,5.03,4,19,7,7.527793987721444,-0.7339691750802004
62.2,55.0,5.38,4,17,6,7.516433302915632,-0.527632742082372
64.0,55.0,4.52,2,21,3,6.590301048196686,-0.9942522733438669
62.4,56.0,5.76,4,20,4,8.03398273468322,-0.3285040669720361
62.8,55.0,5.68,2,19,2,7.86480400332846,-0.342490308946776
62.3,54.0,4.36,4,22,6,6.855408798609928,-1.171182981502945
63.6,61.0,5.63,1,17,2,7.669495251007694,-0.35667494393873245
62.5,56.0,6.4,2,20,3,8.713253274320705,0.009950330853168092
62.8,60.0,6.79,3,20,5,9.26672070541229,0.1823215567939546
63.2,57.0,6.89,4,18,2,8.81877816903701,0.25464221837358075
61.7,59.0,7.03,2,16,4,8.738254576526122,0.29266961396282004
62.8,58.0,4.26,2,19,4,6.405228458030842,-1.2039728043259361
60.0,59.0,6.51,3,19,2,8.323122887587735,0.009950330853168092
62.8,55.0,5.68,4,20,1,7.6676260915849905,-0.35667494393873245
61.6,59.0,5.9,2,20,2,7.917536353943631,-0.2231435513142097
60.7,55.0,6.69,2,20,4,9.051110146405625,0.10436001532424286
60.1,59.0,6.35,3,18,3,8.422442854870427,-0.06187540371808753
64.0,55.0,4.28,1,16,2,6.0844994130751715,-1.2039728043259361
61.0,59.0,5.75,3,20,2,7.792761720816526,-0.35667494393873245
59.2,58.0,5.8,2,19,4,7.892078421248119,-0.35667494393873245
62.6,57.0,4.35,4,18,3,6.4425401664681985,-1.171182981502945
62.8,58.0,6.45,3,21,2,8.599510233905452,0.01980262729617973
61.8,55.0,4.35,4,22,3,6.656726524178391,-1.2039728043259361
61.7,57.0,5.19,2,19,6,7.5745584842024805,-0.6348782724359695
60.7,56.0,5.81,2,21,3,7.9355873855892,-0.342490308946776
63.4,57.0,5.29,4,22,1,7.212294468500341,-0.5447271754416722
62.2,58.0,4.89,3,17,2,6.846943139585379,-0.7985076962177716
61.4,57.0,4.48,4,19,3,6.39024066706535,-1.0788096613719298
61.8,60.0,4.74,2,21,2,6.558197802812269,-0.8915981192837836
61.8,59.0,5.82,3,16,2,7.554334823725748,-0.2613647641344075
62.9,55.0,6.77,3,18,2,8.695339376799712,0.1823215567939546
59.7,59.0,6.64,3,18,4,8.67965211911394,0.03922071315328133
62.4,59.0,4.35,3,18,5,6.687108607866515,-1.171182981502945
60.9,57.0,4.48,4,22,4,7.01571242048723,-1.1394342831883648
61.1,58.0,6.48,3,18,4,8.615226931687603,0.009950330853168092
61.0,60.0,6.67,2,20,2,8.66888370465667,0.131028262406404
61.8,57.0,4.93,2,21,2,6.875232087276577,-0.7765287894989963
63.7,57.0,4.63,1,17,2,6.490723534502507,-0.9675840262617056
62.9,59.0,6.85,3,16,3,8.514389264083503,0.20701416938432612
62.2,57.0,6.29,3,19,1,8.293549515060345,0.0
61.6,56.0,4.42,4,19,5,6.56244409369372,-1.1394342831883648
61.3,56.0,4.34,4,19,6,6.920671504248683,-1.2039728043259361
63.3,57.0,7.27,2,18,1,8.820256365906321,0.4054651081081644
61.6,55.0,5.17,4,18,4,7.419380582918692,-0.6733445532637656
61.2,57.0,6.42,4,18,2,8.591743922680534,0.009950330853168092
60.9,57.0,6.9,4,18,2,8.77770959579525,0.2151113796169455
62.9,59.0,3.99,2,21,6,6.3561076606958915,-1.3862943611198906
61.7,59.0,7.04,2,19,3,9.099743950634156,0.28517894223366247
60.9,62.0,6.52,3,18,4,8.517193191416238,0.009950330853168092
61.3,54.0,5.13,2,21,2,7.271008538280992,-0.6733445532637656
62.0,56.0,4.19,4,21,6,6.470799503782602,-1.2729656758128873
61.5,58.0,5.28,3,17,4,7.236339342754344,-0.616186139423817
59.8,61.0,7.41,3,18,4,9.130647603066935,0.412109650826833
61.6,59.0,6.43,4,21,2,8.628734566149145,0.009950330853168092
63.9,55.0,4.3,1,20,4,6.658011045870748,-1.171182981502945
62.3,56.0,6.72,4,18,2,8.612685172875459,0.131028262406404
62.0,55.0,7.29,4,18,2,9.304650051446924,0.4054651081081644
60.9,57.0,5.81,4,19,2,8.035602692918582,-0.31471074483970024
62.0,58.0,4.85,3,21,2,6.8308742346461795,-0.8675005677047231
63.3,56.0,4.46,2,18,2,6.4425401664681985,-1.0788096613719298
62.1,56.0,7.69,4,19,2,9.296151028389293,0.5653138090500605
62.5,57.0,6.35,2,20,2,8.506738733512378,0.01980262729617973
63.2,57.0,5.54,2,19,3,7.605392364814935,-0.4307829160924542
64.6,59.0,5.49,1,19,2,7.667158255319148,-0.35667494393873245
61.2,59.0,5.16,3,19,5,7.60688453121963,-0.6539264674066639
61.6,56.0,5.76,4,16,5,7.59890045687141,-0.3285040669720361
63.2,54.0,5.2,2,20,5,7.656810091480378,-0.616186139423817
60.6,58.0,5.94,3,16,1,7.611842399580417,-0.2484613592984996
60.6,56.0,5.13,2,21,6,7.729735331385051,-0.7339691750802004
61.9,59.0,4.8,3,21,4,7.050122520269059,-0.8915981192837836
63.2,59.0,4.27,2,20,3,6.464588303689961,-1.2039728043259361
61.7,57.0,4.35,4,21,3,6.440946540632921,-1.171182981502945
61.7,56.0,6.57,4,19,1,8.40178233990491,0.03922071315328133
61.7,55.0,7.51,4,19,2,9.077037524661762,0.45107561936021673
62.1,57.0,6.3,4,18,1,8.345930261979017,-0.040821994520255166
61.7,56.0,5.3,4,20,3,7.506042178518122,-0.5978370007556204
62.8,59.0,5.64,2,21,1,7.8050670442584895,-0.35667494393873245
61.6,55.0,4.42,4,19,5,6.841615476477592,-1.1394342831883648
61.3,59.0,6.61,3,22,3,8.955577146281511,0.06765864847381486
59.3,57.0,6.02,4,21,3,8.124743020385568,-0.23572233352106983
61.3,61.0,7.34,4,16,4,9.023769800892813,0.412109650826833
62.7,55.0,5.7,4,21,2,7.955775781534187,-0.31471074483970024
62.1,59.0,4.74,3,22,2,6.673297967767654,-0.8915981192837836
60.6,57.0,6.25,4,17,5,8.44741429680832,-0.09431067947124129
63.1,56.0,4.74,1,22,1,6.481577129276431,-0.8675005677047231
61.9,56.0,4.34,4,22,3,6.598509028614515,-1.171182981502945
61.8,59.0,6.46,3,20,5,9.026297334283887,0.009950330853168092
63.1,56.0,4.7,2,16,4,6.672032945461067,-0.941608539858445
60.4,58.0,7.11,3,16,3,8.66561319653451,0.27763173659827955
61.0,61.0,6.29,1,22,2,8.453827315794417,-0.040821994520255166
63.5,55.0,4.25,1,18,5,6.405228458030842,-1.2039728043259361
59.3,59.0,6.97,2,19,1,8.587465244401569,0.1906203596086497
63.4,57.0,6.41,2,18,1,8.036249942132116,-0.020202707317519466
61.9,55.0,6.18,2,22,2,8.414938957377482,-0.10536051565782628
63.4,58.0,7.16,2,22,2,9.337149218839878,0.4054651081081644
61.5,55.0,4.98,4,21,1,6.836259277277067,-0.7550225842780328
59.4,61.0,7.41,2,17,3,9.142275641062053,0.4054651081081644
62.6,57.0,6.16,4,19,2,8.264620829411216,-0.09431067947124129
62.4,56.0,4.78,4,18,5,6.825460036255307,-0.8675005677047231
61.6,58.0,6.43,3,20,1,8.412499120301572,0.02955880224154443
61.3,60.0,6.13,1,20,2,8.266935347610456,-0.10536051565782628
61.8,56.0,5.15,4,21,5,7.795646536334594,-0.6539264674066639
61.6,56.0,4.99,4,19,6,7.259116128097101,-0.7550225842780328
62.8,58.0,6.68,3,19,1,8.350666240520924,0.131028262406404
61.2,55.0,4.47,4,18,3,6.504288173536645,-1.1086626245216111
60.2,63.0,6.96,1,19,4,9.14899674173513,0.2151113796169455
62.6,58.0,6.37,3,20,1,8.332067707289548,0.0
61.6,56.0,4.35,4,21,4,6.598509028614515,-1.171182981502945
63.7,54.0,5.91,1,21,1,7.947678571301568,-0.2231435513142097
63.7,57.0,6.12,2,22,1,8.217978203150732,-0.08338160893905101
62.4,54.0,4.32,4,17,1,5.905361848054571,-1.2039728043259361
60.4,57.0,6.55,4,16,1,8.232706009860976,0.03922071315328133
63.2,62.0,6.06,1,22,2,8.31090675716845,-0.10536051565782628
61.7,54.0,5.76,4,20,5,8.16735198705607,-0.31471074483970024
63.6,56.0,7.51,1,18,1,9.00146947994869,0.5306282510621704
61.5,57.0,4.44,2,21,6,7.005789019253503,-1.1086626245216111
60.4,58.0,4.61,3,21,4,6.775366090936392,-0.9942522733438669
61.6,56.0,6.21,4,18,2,8.430981494597171,-0.08338160893905101
62.9,58.0,6.38,3,18,2,8.07837810362652,0.009950330853168092
62.5,58.0,6.87,2,22,2,9.025455532779063,0.23901690047049992
60.7,59.0,4.35,3,22,3,6.598509028614515,-1.171182981502945
61.5,55.0,6.0,4,19,3,8.130647968160584,-0.21072103131565253
62.1,56.0,6.41,4,21,3,8.903135633035538,0.009950330853168092
62.6,55.0,4.45,4,21,3,6.862757913051401,-1.0788096613719298
62.8,58.0,4.72,3,21,4,7.050122520269059,-0.8915981192837836
61.3,58.0,5.84,2,16,1,7.601402334583733,-0.2613647641344075
61.0,59.0,4.74,3,21,2,6.782192056006791,-0.916290731874155
60.3,60.0,6.07,2,21,2,7.936302693201959,-0.21072103131565253
59.3,59.0,6.98,3,17,2,8.598035579260339,0.1906203596086497
62.3,55.0,6.58,4,18,2,8.563695025067657,0.08617769624105241
62.6,57.0,6.53,4,21,2,8.536211197252,0.0769610411361284
60.4,60.0,5.8,3,17,3,7.7406644019172415,-0.342490308946776
59.7,56.0,6.6,4,17,2,8.207674424355282,0.03922071315328133
60.4,62.0,6.62,3,20,2,8.626944055375356,0.058268908123975824
61.7,58.0,5.9,2,21,3,8.111928063310739,-0.2484613592984996
60.4,59.0,6.66,3,18,3,8.661639795781266,0.03922071315328133
